formula_pretty,material_id,total,e_ij_max,track_id,index,crystal_system,point_group
SiO2,mp-546794,"[[0.0, 0.0, 0.0, -0.037, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.037, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.155]]",0.15524000000000002,2789,0,Tetragonal,-42m
BiTeIr,mp-1227372,"[[0.0, 0.0, 0.0, 0.102, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.102, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.102]]",0.10234000000000003,2790,0,Cubic,23
Na4CO4,mp-552941,"[[2.065, -2.065, 0.0, 0.315, 28.786, -29.226], [-29.226, 29.226, 0.0, 28.786, -0.315, -2.065], [0.278, 0.278, 0.755, 0.0, 0.0, 0.0]]",50.45334798359864,2791,0,Trigonal,3
NbFeO4,mp-755390,"[[0.0, 0.0, 0.0, 0.0, -2.728, 0.0], [0.0, 0.0, 0.0, 2.728, 0.0, 0.0], [-0.982, 0.982, 0.0, 0.0, 0.0, 0.0]]",2.7283400000000007,2792,0,Tetragonal,-42m
CsGa3,mp-574338,"[[0.0, 0.0, 0.0, 0.0, 0.327, 0.0], [0.0, 0.0, 0.0, -0.327, 0.0, 0.0], [-0.095, 0.095, 0.0, 0.0, 0.0, 0.0]]",0.3265093314243859,2793,0,Tetragonal,-42m
LiCrP2O7,mp-19103,"[[0.0, 0.0, 0.0, -0.043, 0.0, -0.174], [-0.317, -0.214, -0.217, 0.0, -0.014, 0.0], [0.0, 0.0, 0.0, -0.109, 0.0, 0.082]]",0.44013142234549546,2794,0,Monoclinic,2
Li2VGa3O8,mp-755571,"[[0.587, -0.101, -0.092, 0.008, 0.09, -0.011], [0.124, 0.271, -0.023, -0.065, 0.014, -0.167], [0.079, -0.123, 0.01, -0.016, -0.169, 0.029]]",0.6200631557898385,2795,0,Triclinic,1
BP,mp-1008559,"[[0.0, 0.0, 0.0, 0.0, -0.045, 0.0], [0.0, 0.0, 0.0, -0.045, 0.0, 0.0], [-0.074, -0.074, 0.217, 0.0, 0.0, 0.0]]",0.24052466214507448,2796,0,Hexagonal,6mm
GePtS,mp-1101755,"[[0.0, 0.0, 0.0, 0.0, -0.513, 0.0], [0.0, 0.0, 0.0, -0.343, 0.0, 0.0], [-0.631, -0.335, 0.935, 0.0, 0.0, 0.0]]",1.176427496108451,2797,0,Orthorhombic,mm2
AlPO4,mp-5724,"[[0.0, 0.0, 0.0, 0.051, 0.0, -0.107], [-0.041, 0.171, -0.138, 0.0, -0.05, 0.0], [0.0, 0.0, 0.0, -0.045, 0.0, 0.006]]",0.2291277665408538,2798,0,Monoclinic,2
Al2Se3,mp-11674,"[[0.066, -0.009, -0.021, 0.0, -0.054, 0.0], [0.0, 0.0, 0.0, 0.069, 0.0, 0.056], [-0.182, -0.133, 0.065, 0.0, 0.017, 0.0]]",0.2426941875985267,2799,0,Monoclinic,m
PS3N5F2,mp-559593,"[[0.0, 0.0, 0.0, 0.0, -0.017, 0.05], [0.05, -0.05, 0.0, -0.017, 0.0, 0.0], [0.076, 0.076, 0.229, 0.0, 0.0, 0.0]]",0.2528293309724961,2800,0,Trigonal,3m
Tl3AsS3,mp-9791,"[[0.0, 0.0, 0.0, 0.0, 0.562, 0.196], [0.196, -0.196, 0.0, 0.562, 0.0, 0.0], [0.079, 0.079, 0.784, 0.0, 0.0, 0.0]]",0.7921786638184283,2801,0,Trigonal,3m
TaAsO4,mp-756401,"[[1.179, -0.393, -0.134, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.142], [0.0, 0.0, 0.0, 0.0, -1.086, 0.0]]",1.2498581197079925,2802,0,Orthorhombic,mm2
SrWN3,mp-989625,"[[-0.619, 0.315, -0.068, 0.149, 0.804, -0.447], [0.112, -0.867, 0.123, 0.317, -0.073, 0.269], [0.781, 0.0, 1.291, -0.078, -0.329, -0.107]]",1.7103046809633926,2803,0,Triclinic,1
Hg3(TeBr)2,mp-27853,"[[0.0, 0.0, 0.0, 0.525, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.525, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.525]]",0.5251699999999998,2804,0,Cubic,23
Rb2Sr(PO3)4,mp-1209338,"[[0.0, 0.0, 0.0, 0.158, -0.262, 0.0], [0.0, 0.0, 0.0, 0.262, 0.158, 0.0], [-0.154, 0.154, 0.0, 0.0, 0.0, 0.194]]",0.3055141046253021,2805,0,Tetragonal,-4
ZrSO,mp-3519,"[[0.0, 0.0, 0.0, -0.582, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.582, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.582]]",0.58181,2806,0,Cubic,23
CoO,mp-22408,"[[0.0, 0.0, 0.0, 0.0, 0.261, 0.296], [0.296, -0.296, 0.0, 0.261, 0.0, 0.0], [0.106, 0.106, -0.604, 0.0, 0.0, 0.0]]",0.6228917137537769,2807,0,Cubic,3m
CsSb,mp-573514,"[[0.0, 0.0, 0.0, 0.077, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.012, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.094]]",0.09406,2808,0,Orthorhombic,222
LiLaNb2O7,mp-861268,"[[0.0, 0.0, 0.0, 0.0, -4.947, 0.0], [0.0, 0.0, 0.0, 4.947, 0.0, 0.0], [-0.209, 0.209, 0.0, 0.0, 0.0, 0.0]]",4.946669999999998,2809,0,Tetragonal,-42m
LiGaO2,mp-5854,"[[0.0, 0.0, 0.0, 0.0, -0.276, 0.0], [0.0, 0.0, 0.0, -0.249, 0.0, 0.0], [-0.338, -0.399, 0.844, 0.0, 0.0, 0.0]]",0.9924422710163046,2810,0,Orthorhombic,mm2
SnPtSe,mp-1218926,"[[0.0, 0.0, 0.0, -0.313, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.313, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.313]]",0.31334000000000006,2811,0,Cubic,23
Li6Mn2OF11,mp-1344128,"[[2.07, -1.712, 0.903, -0.326, -0.275, -2.576], [-1.583, 2.283, -0.077, 0.255, -0.244, 2.017], [0.425, -0.28, -0.064, 0.04, 0.14, -0.089]]",5.110050440924672,2812,0,Triclinic,1
Rb6Si10O23,mp-561189,"[[-0.037, 0.037, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.037], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.0524213604115007,2813,0,Hexagonal,-6m2
Tl3SbS3,mp-8393,"[[0.0, 0.0, 0.0, 0.0, 0.37, 0.08], [0.08, -0.08, 0.0, 0.37, 0.0, 0.0], [0.119, 0.119, 0.448, 0.0, 0.0, 0.0]]",0.478349984570131,2814,0,Trigonal,3m
Y3TaO7,mp-11321,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.232, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.331]]",0.33077802291603675,2815,0,Orthorhombic,222
SrP,mp-7931,"[[-0.107, 0.107, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.107], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.15112992362534272,2816,0,Hexagonal,-6m2
LiH6BrO7,mp-23985,"[[0.0, 0.0, 0.0, 0.0, 0.108, 0.0], [0.0, 0.0, 0.0, 0.108, 0.0, 0.0], [-0.012, -0.012, -0.076, 0.0, 0.0, 0.0]]",0.10849500287765236,2817,0,Hexagonal,6mm
Mn4Be3Ge3SO12,mp-21616,"[[0.0, 0.0, 0.0, 0.057, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.057, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.057]]",0.05745999999999999,2818,0,Cubic,-43m
Li3VO4,mp-19219,"[[0.0, 0.0, 0.0, 0.0, -0.442, 0.0], [0.0, 0.0, 0.0, -0.446, 0.0, 0.0], [-0.577, -0.59, 1.203, 0.0, 0.0, 0.0]]",1.4588063071566424,2819,0,Orthorhombic,mm2
Sr(ErS2)2,mp-38728,"[[0.0, 0.0, 0.0, -0.538, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.762, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.762]]",0.7622200000000001,2820,0,Tetragonal,-42m
FeSbAs,mp-988996,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.016], [0.395, 0.033, -0.088, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.29, 0.0, 0.0]]",0.40563428799843837,2821,0,Orthorhombic,mm2
Ba2PrF7,mp-676002,"[[0.277, -0.447, 0.561, -1.008, 2.212, -0.131], [-0.192, 0.397, 0.792, 1.324, -1.103, -0.044], [0.827, 0.842, 1.07, 0.244, 0.113, 0.063]]",2.9968705158809987,2822,0,Triclinic,1
Cs2KZrOF5,mp-40143,"[[0.0, 0.0, 0.0, 0.0, -0.03, 0.0], [0.0, 0.0, 0.0, -0.03, 0.0, 0.0], [0.067, 0.067, -0.124, 0.0, 0.0, 0.0]]",0.1558469627551336,2823,0,Tetragonal,4mm
AsRhS,mp-1228745,"[[0.0, 0.0, 0.0, 0.107, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.107, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.107]]",0.10663,2824,0,Cubic,23
Ca2SnS4,mp-866810,"[[0.0, 0.0, 0.0, 0.0, 0.747, 0.0], [0.0, 0.0, 0.0, -0.23, 0.0, 0.0], [0.507, -0.103, -0.613, 0.0, 0.0, 0.0]]",0.8020937526873027,2825,0,Orthorhombic,mm2
LiMnP2O7,mp-540193,"[[0.249, 0.162, 0.098, 0.0, 0.092, 0.0], [0.0, 0.0, 0.0, -0.046, 0.0, -0.1], [0.024, -0.04, -0.114, 0.0, -0.13, 0.0]]",0.33676020713743304,2826,0,Monoclinic,m
CsHgCl3,mp-29845,"[[-0.049, 0.049, 0.0, -0.023, -0.024, -0.139], [-0.139, 0.139, 0.0, -0.024, 0.023, 0.049], [0.039, 0.039, 0.146, 0.0, 0.0, 0.0]]",0.21104878411701722,2827,0,Trigonal,3
Ti2MnAl,mp-999052,"[[0.0, 0.0, 0.0, 1.436, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.436, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.436]]",1.4357399999999991,2828,0,Cubic,-43m
CsGeBr3,mp-642739,"[[0.471, 0.223, -0.092, 0.0, -0.019, 0.0], [0.0, 0.0, 0.0, -0.063, 0.0, 0.298], [-0.059, 0.042, -0.462, 0.0, 0.034, 0.0]]",0.5369418512598793,2829,0,Monoclinic,m
LiZnP,mp-961698,"[[0.0, 0.0, 0.0, 0.199, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.199, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.199]]",0.19854000000000008,2830,0,Cubic,-43m
Na4Mg(GeSe3)2,mp-1103730,"[[0.0, 0.0, 0.0, 0.005, 0.0, 0.083], [0.015, -0.022, 0.002, 0.0, 0.005, 0.0], [0.0, 0.0, 0.0, 0.062, 0.0, -0.028]]",0.09013124940381007,2831,0,Monoclinic,2
GeS2,mp-7582,"[[0.0, 0.0, 0.0, 0.059, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.059, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.121]]",0.12128000000000004,2832,0,Tetragonal,-42m
Al(HO)3,mp-985293,"[[0.0, 0.0, 0.0, 0.018, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.017, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.117]]",0.11713999999999997,2833,0,Orthorhombic,222
BaMgF4,mp-14568,"[[0.826, 0.431, 0.081, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.38], [0.0, 0.0, 0.0, 0.0, 0.015, 0.0]]",0.9354528433545463,2834,0,Orthorhombic,mm2
K2ThF6,mp-14193,"[[0.264, -0.264, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.264], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.37361047465360436,2835,0,Hexagonal,-6m2
BP,mp-1479,"[[0.0, 0.0, 0.0, 0.017, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.017, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.017]]",0.01681635677245407,2836,0,Cubic,-43m
K3TaO8,mp-4690,"[[0.0, 0.0, 0.0, -0.135, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.135, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -1.422]]",1.4217699999999998,2837,0,Tetragonal,-42m
Ag2S,mp-32868,"[[-1.004, 0.098, -0.894, 0.052, -0.269, -0.183], [-0.184, -1.139, -0.249, -0.226, 0.133, 0.341], [-0.237, -0.075, 0.973, -0.406, -0.179, 0.256]]",1.5360136418946346,2838,0,Triclinic,1
Ba(GeP)2,mp-27809,"[[0.0, 0.0, 0.0, 0.0, -0.155, 0.0], [0.0, 0.0, 0.0, -0.155, 0.0, 0.0], [-0.024, -0.024, 0.178, 0.0, 0.0, 0.0]]",0.18104439013678383,2839,0,Tetragonal,4mm
KSe,mp-9268,"[[-0.043, 0.043, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.043], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.06037984781188026,2840,0,Hexagonal,-6m2
KZnPO4,mp-18591,"[[0.0, 0.0, 0.0, 0.0, -0.114, 0.0], [0.0, 0.0, 0.0, -0.424, 0.0, 0.0], [-0.113, 0.069, 0.022, 0.0, 0.0, 0.0]]",0.4237,2841,0,Orthorhombic,mm2
Al4CN3O,mp-10990,"[[0.0, 0.0, 0.0, 0.0, 0.0, -0.097], [0.218, 1.115, -0.131, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.631, 0.0, 0.0]]",1.143748141280568,2842,0,Orthorhombic,mm2
FeP2O7,mp-540440,"[[0.153, 0.27, 0.16, 0.0, 0.124, 0.0], [0.0, 0.0, 0.0, -0.121, 0.0, 0.528], [-0.026, -0.036, 0.225, 0.0, 0.219, 0.0]]",0.5413233621704214,2843,0,Monoclinic,m
LiMnPO4,mp-765470,"[[0.0, 0.0, 0.0, 0.0, 0.398, 0.0], [0.0, 0.0, 0.0, 0.478, 0.0, 0.0], [0.225, 0.425, 0.233, 0.0, 0.0, 0.0]]",0.5346099139559609,2844,0,Orthorhombic,mm2
BrO2F,mp-36262,"[[-0.153, 0.115, 0.02, 0.0, -0.097, 0.0], [0.0, 0.0, 0.0, -0.217, 0.0, 0.014], [0.053, -0.083, -0.36, 0.0, -0.072, 0.0]]",0.3839901048104062,2845,0,Monoclinic,m
Sm3CuSiS7,mp-554097,"[[0.0, 0.0, 0.0, -0.083, -0.261, 0.0], [0.0, 0.0, 0.0, -0.261, 0.083, 0.0], [-0.424, -0.424, 0.899, 0.0, 0.0, 0.0]]",1.0805772801311264,2846,0,Hexagonal,6
TaTlWO6,mp-1217830,"[[4.41, 1.074, 0.134, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 11.039], [0.0, 0.0, 0.0, 0.0, 2.296, 0.0]]",11.039004585561852,2847,0,Orthorhombic,mm2
Ba(NO2)2,mp-27897,"[[0.0, 0.0, 0.0, -0.024, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.038, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.047]]",0.04748999999999998,2848,0,Orthorhombic,222
Ba4Br6O,mp-555218,"[[0.0, 0.0, 0.0, 0.0, -0.023, 0.0], [0.0, 0.0, 0.0, -0.023, 0.0, 0.0], [-0.046, -0.046, 0.21, 0.0, 0.0, 0.0]]",0.21958084479298287,2849,0,Hexagonal,6mm
LiGe2N3,mp-1020059,"[[0.0, 0.0, 0.0, 0.0, 0.014, 0.0], [0.0, 0.0, 0.0, 0.213, 0.0, 0.0], [0.084, 0.162, -0.494, 0.0, 0.0, 0.0]]",0.5269964127012631,2850,0,Orthorhombic,mm2
Mg(HO)2,mp-626149,"[[0.0, 0.0, 0.0, 0.0, -0.286, 0.058], [0.058, -0.058, 0.0, -0.286, 0.0, 0.0], [-0.218, -0.218, -0.374, 0.0, 0.0, 0.0]]",0.48425245027775576,2851,0,Trigonal,3m
MnH8(NF3)2,mp-759690,"[[0.0, 0.0, 0.0, 0.0, -0.708, 0.0], [0.0, 0.0, 0.0, -0.708, 0.0, 0.0], [0.411, 0.411, 0.095, 0.0, 0.0, 0.0]]",0.7079550445270536,2852,0,Hexagonal,6mm
Be(HO)2,mp-625837,"[[0.0, 0.0, 0.0, 0.046, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.022, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.008]]",0.045989999999999996,2853,0,Orthorhombic,222
H7BrO3,mp-625560,"[[-0.163, -0.109, -0.113, 0.0, -0.067, 0.0], [0.0, 0.0, 0.0, -0.089, 0.0, -0.103], [-0.309, -0.051, -0.397, 0.0, -0.222, 0.0]]",0.5921443336222859,2854,0,Monoclinic,m
Y5O4F7,mp-675109,"[[0.47, 0.885, 0.292, 0.0, 0.077, 0.0], [0.0, 0.0, 0.0, -0.962, 0.0, 0.154], [0.189, -0.19, 0.147, 0.0, 1.567, 0.0]]",1.5980420749228883,2855,0,Monoclinic,m
Tm3TaO7,mp-769931,"[[0.0, 0.0, 0.0, -0.206, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.011, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.333]]",0.33299999999999996,2856,0,Orthorhombic,222
Lu2Cu2O5,mp-15335,"[[0.0, 0.0, 0.0, 0.0, 0.0, -0.005], [-0.126, -0.071, -0.081, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.16544995285584094,2857,0,Orthorhombic,mm2
BeGeP2,mp-1013527,"[[0.0, 0.0, 0.0, -0.118, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.118, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.116]]",0.11779999999999996,2858,0,Tetragonal,-42m
CaAlSiHO5,mp-24402,"[[0.0, 0.0, 0.0, 0.012, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.054, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.271]]",0.27075999999999995,2859,0,Orthorhombic,222
BiTeI,mp-22965,"[[0.0, 0.0, 0.0, 0.0, 0.0, -0.266], [-0.266, 0.266, 0.0, 0.0, 0.0, 0.0], [0.125, 0.125, 0.199, 0.0, 0.0, 0.0]]",0.37633989322189365,2860,0,Trigonal,3m
Si3P2Pt,mp-29157,"[[0.025, -0.015, 0.047, 0.013, 0.049, -0.145], [0.031, -0.424, 0.045, 0.096, 0.012, 0.061], [-0.029, 0.006, 0.099, -0.18, 0.094, 0.047]]",0.4433488964091716,2861,0,Triclinic,1
MnCu2SiS4,mp-12023,"[[0.0, 0.0, 0.0, 0.0, -0.082, 0.0], [0.0, 0.0, 0.0, -0.022, 0.0, 0.0], [-0.129, -0.163, 0.281, 0.0, 0.0, 0.0]]",0.34941507208476275,2862,0,Orthorhombic,mm2
Cs2Ti(PO4)2,mp-14864,"[[0.0, 0.0, 0.0, -0.027, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.137, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.085]]",0.137,2863,0,Orthorhombic,222
Si3N4,mp-2245,"[[-0.047, 0.047, 0.0, 0.0, -0.044, 0.0], [0.0, 0.0, 0.0, -0.044, 0.0, 0.047], [0.006, 0.006, 0.143, 0.0, 0.0, 0.0]]",0.14337097265485782,2864,0,Trigonal,3m
Mn(GaSe2)2,mp-20261,"[[0.0, 0.0, 0.0, 0.02, 0.041, 0.0], [0.0, 0.0, 0.0, -0.041, 0.02, 0.0], [0.002, -0.002, 0.0, 0.0, 0.0, 0.097]]",0.09723817228845882,2865,0,Tetragonal,-4
CsHO,mp-642682,"[[0.0, 0.0, 0.0, 0.018, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.053, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -3.731]]",3.7312999999999996,2866,0,Orthorhombic,222
KInP2S7,mp-22583,"[[0.0, 0.0, 0.0, 0.077, 0.0, -0.139], [-0.018, -0.211, -0.204, 0.0, 0.426, 0.0], [0.0, 0.0, 0.0, 0.125, 0.0, -0.202]]",0.5178666902642917,2867,0,Monoclinic,2
MnHO2,mp-626068,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.528], [0.459, 0.433, 0.094, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.027, 0.0, 0.0]]",0.6384970591161715,2868,0,Orthorhombic,mm2
Hf(PS3)2,mp-14444,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.02], [0.024, -0.034, -0.151, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.005, 0.0, 0.0]]",0.1562304619858708,2869,0,Orthorhombic,mm2
TeO2,mp-8377,"[[0.0, 0.0, 0.0, 0.565, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.111, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.042]]",0.565,2870,0,Orthorhombic,222
Tl3VO4,mp-29047,"[[-0.24, 0.286, 0.167, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.182], [0.0, 0.0, 0.0, 0.0, 0.261, 0.0]]",1.1822603414924233,2871,0,Orthorhombic,mm2
TlSb(PS3)2,mp-1105300,"[[0.0, 0.0, 0.0, -0.02, 0.0, -0.076], [-0.05, 0.229, 0.23, 0.0, 0.105, 0.0], [0.0, 0.0, 0.0, 0.441, 0.0, 0.154]]",0.46966308020055114,2872,0,Monoclinic,2
LiNb(PO4)2,mp-673070,"[[0.0, 0.0, 0.0, -0.316, 0.0, 0.661], [1.215, 0.425, 0.864, 0.0, -0.891, 0.0], [0.0, 0.0, 0.0, 0.32, 0.0, -0.187]]",1.7876894295710315,2873,0,Monoclinic,2
Li10BrN3,mp-28989,"[[0.0, 0.0, 0.0, 0.0, 0.0, -0.051], [-0.051, 0.051, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.07239712649287265,2874,0,Hexagonal,-6m2
LiPN2,mp-3524,"[[0.0, 0.0, 0.0, -0.093, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.093, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.808]]",0.8083540274484837,2875,0,Tetragonal,-42m
Na2MgSiO4,mp-6406,"[[-0.009, 0.045, -0.011, 0.0, 0.437, 0.0], [0.0, 0.0, 0.0, 0.383, 0.0, 0.041], [0.577, 0.417, -0.936, 0.0, -0.097, 0.0]]",1.180170212800045,2876,0,Monoclinic,m
AlAg(PSe3)2,mp-1228964,"[[0.0, 0.0, 0.0, 0.0, 0.0, -0.002], [0.002, 0.017, -0.022, 0.0, -0.075, 0.0], [0.0, 0.0, 0.0, -0.008, 0.0, 0.062]]",0.07966557303136312,2877,0,Monoclinic,2
H5NO,mp-625927,"[[0.0, 0.0, 0.0, -0.033, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.02, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.025]]",0.03321999999999999,2878,0,Orthorhombic,222
Li2WS4,mp-753195,"[[0.0, 0.0, 0.0, 0.031, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.031, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.09]]",0.09024999999999996,2879,0,Tetragonal,-42m
BaNaBi,mp-31235,"[[-0.089, 0.089, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.089], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.12612310186326853,2880,0,Hexagonal,-6m2
NbZn2N3,mp-1029422,"[[0.0, 0.0, 0.0, 0.0, 0.151, 0.0], [0.0, 0.0, 0.0, 0.033, 0.0, 0.0], [0.333, 0.031, -0.6, 0.0, 0.0, 0.0]]",0.6871627139186177,2881,0,Orthorhombic,mm2
SiH8,mp-972825,"[[0.0, 0.0, 0.0, 0.0, 0.002, 0.0], [0.0, 0.0, 0.0, -0.002, 0.0, 0.0], [-0.003, 0.003, 0.0, 0.0, 0.0, 0.0]]",0.0035496760415564673,2882,0,Tetragonal,-42m
LiV(TeO4)3,mp-761280,"[[0.308, 1.239, -0.202, 0.284, -0.117, -0.431], [-0.23, -0.045, -0.012, 0.366, 0.107, 1.026], [-0.558, -0.324, 2.583, -0.096, 0.106, -0.158]]",2.7103055962277045,2883,0,Triclinic,1
Li4V2OF7,mp-765046,"[[-0.099, -0.099, -0.046, -0.012, 0.006, -0.08], [-0.078, 0.071, 0.153, -0.005, 0.038, -0.116], [-0.06, -0.029, -0.014, 0.088, -0.037, 0.059]]",0.22725943881221797,2884,0,Triclinic,1
K3ClO,mp-673798,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.164], [0.986, 1.05, 0.126, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1.4457957668356896,2885,0,Orthorhombic,mm2
KIO3,mp-552729,"[[0.0, 0.0, 0.0, 0.0, -1.037, 0.17], [0.17, -0.17, 0.0, -1.037, 0.0, 0.0], [-0.563, -0.563, -1.497, 0.0, 0.0, 0.0]]",1.6952987568024511,2886,0,Trigonal,3m
InGaS3,mp-504951,"[[0.0, 0.0, 0.0, 0.0, 0.006, 0.0], [0.0, 0.0, 0.0, 0.006, 0.0, 0.0], [-0.025, -0.025, 0.013, 0.0, 0.0, 0.0]]",0.03697391512945331,2887,0,Hexagonal,6
Li4Mn(TeO4)3,mp-777779,"[[0.0, 0.0, 0.0, 0.415, 0.0, -0.09], [-0.314, 1.164, 0.653, 0.0, 0.293, 0.0], [0.0, 0.0, 0.0, 0.242, 0.0, 0.21]]",1.401800205842473,2888,0,Monoclinic,2
GaPO4,mp-4122,"[[0.172, -0.172, 0.0, 0.109, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.109, -0.172], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.2670905764257297,2889,0,Trigonal,32
Cs4Au6S5,mp-1104686,"[[0.072, -0.072, 0.0, 0.0, 0.213, 0.0], [0.0, 0.0, 0.0, 0.213, 0.0, -0.072], [0.132, 0.132, 0.135, 0.0, 0.0, 0.0]]",0.23641891837585763,2890,0,Trigonal,3m
LiMgAlF6,mp-1193222,"[[-0.02, 0.02, 0.0, -0.098, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.098, 0.02], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.10191693743887859,2891,0,Trigonal,32
MnSe,mp-2293,"[[0.0, 0.0, 0.0, -0.269, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.269, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, -0.269]]",0.2694499999999999,2892,0,Cubic,-43m
LiAlO2,mp-3427,"[[0.0, 0.0, 0.0, 0.04, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -0.04, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",0.04041,2893,0,Tetragonal,422
